measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,1,Male,22,All ages,477,Brain and central nervous system cancer,1,Number,1984,64092.901910337874,81943.97768476621,48579.4445758869
1,Deaths,1,Global,2,Female,22,All ages,477,Brain and central nervous system cancer,1,Number,1984,52308.03469201861,66213.54236954974,44267.03771692174
1,Deaths,1,Global,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,1984,116400.93660235648,135858.32558527266,96760.48844104829
1,Deaths,1,Global,1,Male,22,All ages,480,Thyroid cancer,1,Number,1984,6307.954542607487,7018.589614688023,5937.8539184475485
1,Deaths,1,Global,2,Female,22,All ages,480,Thyroid cancer,1,Number,1984,12954.46443256483,14984.700228470527,11702.256640616326
1,Deaths,1,Global,3,Both,22,All ages,480,Thyroid cancer,1,Number,1984,19262.418975172335,21315.433271778173,18002.0500183722
1,Deaths,1,Global,1,Male,22,All ages,483,Mesothelioma,1,Number,1984,9858.244238819429,11359.960898180932,8710.767781058226
1,Deaths,1,Global,2,Female,22,All ages,483,Mesothelioma,1,Number,1984,3695.624645065804,4404.395745411866,3370.460936419895
1,Deaths,1,Global,3,Both,22,All ages,483,Mesothelioma,1,Number,1984,13553.868883885232,15090.5319512961,12131.540072975313
1,Deaths,1,Global,1,Male,22,All ages,484,Hodgkin lymphoma,1,Number,1984,17747.365305256142,20784.212626485576,12413.95457174183
1,Deaths,1,Global,2,Female,22,All ages,484,Hodgkin lymphoma,1,Number,1984,10968.780106341632,12946.268500792357,7811.415960272007
1,Deaths,1,Global,3,Both,22,All ages,484,Hodgkin lymphoma,1,Number,1984,28716.14541159776,32618.212178839083,21300.168472535024
1,Deaths,1,Global,1,Male,22,All ages,485,Non-Hodgkin lymphoma,1,Number,1984,72103.01277371639,83326.66115536705,66114.24795579551
1,Deaths,1,Global,2,Female,22,All ages,485,Non-Hodgkin lymphoma,1,Number,1984,49022.212407331506,55047.18185047768,44154.76062518109
1,Deaths,1,Global,3,Both,22,All ages,485,Non-Hodgkin lymphoma,1,Number,1984,121125.22518104785,132472.50828850683,112219.01093064371
1,Deaths,1,Global,1,Male,22,All ages,486,Multiple myeloma,1,Number,1984,19772.409567697392,22147.748176619432,18042.333515409944
1,Deaths,1,Global,2,Female,22,All ages,486,Multiple myeloma,1,Number,1984,19493.165747940224,21934.025170557008,17865.988682612617
1,Deaths,1,Global,3,Both,22,All ages,486,Multiple myeloma,1,Number,1984,39265.57531563768,42528.089815150415,36376.62122017228
1,Deaths,1,Global,1,Male,22,All ages,487,Leukemia,1,Number,1984,123595.29692254138,152944.5953479906,98662.40367254638
1,Deaths,1,Global,2,Female,22,All ages,487,Leukemia,1,Number,1984,106836.86852533382,123883.28692700561,86296.10410094795
1,Deaths,1,Global,3,Both,22,All ages,487,Leukemia,1,Number,1984,230432.16544787542,261301.6569497521,201779.03819410218
1,Deaths,1,Global,1,Male,22,All ages,489,Other malignant neoplasms,1,Number,1984,62946.720794965775,69317.65134426423,54826.83766499587
1,Deaths,1,Global,2,Female,22,All ages,489,Other malignant neoplasms,1,Number,1984,65828.43606072765,76012.5897347857,53928.16768070356
1,Deaths,1,Global,3,Both,22,All ages,489,Other malignant neoplasms,1,Number,1984,128775.15685569336,141761.36406092692,113386.0681698218
1,Deaths,1,Global,1,Male,22,All ages,490,Other neoplasms,1,Number,1984,8506.074077633433,12753.617979224768,6875.245695244992
1,Deaths,1,Global,2,Female,22,All ages,490,Other neoplasms,1,Number,1984,7205.057882761839,9332.407153953538,5839.508039589512
1,Deaths,1,Global,3,Both,22,All ages,490,Other neoplasms,1,Number,1984,15711.131960395265,21497.850880256276,12868.542274096837
1,Deaths,1,Global,1,Male,22,All ages,429,Breast cancer,1,Number,1985,4293.376324961367,5160.457107596594,3587.865851768315
1,Deaths,1,Global,2,Female,22,All ages,429,Breast cancer,1,Number,1985,314098.29727852583,329182.14663311926,297069.47296567506
1,Deaths,1,Global,3,Both,22,All ages,429,Breast cancer,1,Number,1985,318391.67360348755,334007.11965315114,301277.94984266505
1,Deaths,1,Global,2,Female,22,All ages,432,Cervical cancer,1,Number,1985,204984.48036827057,228502.87209594186,189300.5990883922
1,Deaths,1,Global,3,Both,22,All ages,432,Cervical cancer,1,Number,1985,204984.48036827057,228502.87209594186,189300.5990883922
1,Deaths,1,Global,2,Female,22,All ages,435,Uterine cancer,1,Number,1985,52229.60391863642,56115.94985142447,46386.87511233147
1,Deaths,1,Global,3,Both,22,All ages,435,Uterine cancer,1,Number,1985,52229.60391863642,56115.94985142447,46386.87511233147
1,Deaths,1,Global,1,Male,22,All ages,438,Prostate cancer,1,Number,1985,177455.13428364927,188253.50258741959,162659.02147508023
1,Deaths,1,Global,3,Both,22,All ages,438,Prostate cancer,1,Number,1985,177455.13428364927,188253.50258741959,162659.02147508023
1,Deaths,1,Global,1,Male,22,All ages,441,Colon and rectum cancer,1,Number,1985,254082.61397882548,273299.59294754796,235508.91836725027
1,Deaths,1,Global,2,Female,22,All ages,441,Colon and rectum cancer,1,Number,1985,260145.72429692245,279285.46587879624,238052.88987090567
1,Deaths,1,Global,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,1985,514228.3382757471,542742.4513800795,478770.05758045235
1,Deaths,1,Global,1,Male,22,All ages,444,Lip and oral cavity cancer,1,Number,1985,59154.340678042965,63904.87240061723,54751.93711840285
1,Deaths,1,Global,2,Female,22,All ages,444,Lip and oral cavity cancer,1,Number,1985,26529.970121614733,28704.41147783992,24309.500761550895
1,Deaths,1,Global,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,1985,85684.31079965773,90701.11611400479,80890.23607908635
1,Deaths,1,Global,1,Male,22,All ages,447,Nasopharynx cancer,1,Number,1985,37983.38680298725,43246.70378968265,32818.25681318634
1,Deaths,1,Global,2,Female,22,All ages,447,Nasopharynx cancer,1,Number,1985,19497.803317811078,22318.254160243196,16799.529886803262
1,Deaths,1,Global,3,Both,22,All ages,447,Nasopharynx cancer,1,Number,1985,57481.190120798325,63224.068785186006,51597.76023458264
1,Deaths,1,Global,1,Male,22,All ages,450,Other pharynx cancer,1,Number,1985,30884.72512464401,34433.84287170895,27899.42180674553
1,Deaths,1,Global,2,Female,22,All ages,450,Other pharynx cancer,1,Number,1985,7413.7492102816495,8857.164499008139,6245.754189718892
1,Deaths,1,Global,3,Both,22,All ages,450,Other pharynx cancer,1,Number,1985,38298.47433492565,41803.52766326985,35106.362991950424
1,Deaths,1,Global,1,Male,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,1985,32186.600879313915,36846.24760280548,27039.283631044153
1,Deaths,1,Global,2,Female,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,1985,57677.10170510259,66335.79618624221,50984.45653788758
1,Deaths,1,Global,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,1985,89863.70258441655,98996.22026396275,80562.20576564214
1,Deaths,1,Global,1,Male,22,All ages,456,Pancreatic cancer,1,Number,1985,97432.62891122035,103784.72461538226,91761.00806411282
1,Deaths,1,Global,2,Female,22,All ages,456,Pancreatic cancer,1,Number,1985,88654.01723488359,95445.77760244306,82465.5797049422
1,Deaths,1,Global,3,Both,22,All ages,456,Pancreatic cancer,1,Number,1985,186086.6461461039,197723.22515295964,175436.0936137302
1,Deaths,1,Global,1,Male,22,All ages,459,Malignant skin melanoma,1,Number,1985,15149.543051459203,16214.506885205867,13738.163985353505
1,Deaths,1,Global,2,Female,22,All ages,459,Malignant skin melanoma,1,Number,1985,13448.372769884358,14795.084863959659,12227.953902157082
1,Deaths,1,Global,3,Both,22,All ages,459,Malignant skin melanoma,1,Number,1985,28597.915821343555,30216.509342852496,26353.49101934425
1,Deaths,1,Global,1,Male,22,All ages,462,Non-melanoma skin cancer,1,Number,1985,11228.9084868557,12637.894812456976,9781.194155149655
1,Deaths,1,Global,2,Female,22,All ages,462,Non-melanoma skin cancer,1,Number,1985,9145.728612658948,10033.985455694872,8310.154903144876
1,Deaths,1,Global,3,Both,22,All ages,462,Non-melanoma skin cancer,1,Number,1985,20374.637099514657,22101.216261640708,18638.249812945865
1,Deaths,1,Global,2,Female,22,All ages,465,Ovarian cancer,1,Number,1985,90047.1701011432,99259.87171113883,83719.55320393399
1,Deaths,1,Global,3,Both,22,All ages,465,Ovarian cancer,1,Number,1985,90047.1701011432,99259.87171113883,83719.55320393399
1,Deaths,1,Global,1,Male,22,All ages,468,Testicular cancer,1,Number,1985,7282.645199722081,7769.5862133938,6858.6798091200935
1,Deaths,1,Global,3,Both,22,All ages,468,Testicular cancer,1,Number,1985,7282.645199722081,7769.5862133938,6858.6798091200935
1,Deaths,1,Global,1,Male,22,All ages,471,Kidney cancer,1,Number,1985,41525.79420945718,43122.846440314504,39937.14962037317
1,Deaths,1,Global,2,Female,22,All ages,471,Kidney cancer,1,Number,1985,26593.216265287585,28201.31364374589,24968.824067811143
1,Deaths,1,Global,3,Both,22,All ages,471,Kidney cancer,1,Number,1985,68119.01047474473,70286.72549149532,65580.919008682
1,Deaths,1,Global,1,Male,22,All ages,474,Bladder cancer,1,Number,1985,79890.24171694674,86276.79310213789,71185.9516617644
1,Deaths,1,Global,2,Female,22,All ages,474,Bladder cancer,1,Number,1985,30191.28172369322,32367.11983975051,27468.38146573449
1,Deaths,1,Global,3,Both,22,All ages,474,Bladder cancer,1,Number,1985,110081.52344064003,116223.01775529506,101494.39423612179
1,Deaths,1,Global,1,Male,22,All ages,477,Brain and central nervous system cancer,1,Number,1985,65529.898571085694,83816.12282667964,50365.69825588953
1,Deaths,1,Global,2,Female,22,All ages,477,Brain and central nervous system cancer,1,Number,1985,53523.124783167375,66227.11036973158,45364.9097299113
1,Deaths,1,Global,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,1985,119053.02335425308,137282.04571564664,99892.27590766198
1,Deaths,1,Global,1,Male,22,All ages,480,Thyroid cancer,1,Number,1985,6496.088357476909,7199.898935642468,6074.301705898266
1,Deaths,1,Global,2,Female,22,All ages,480,Thyroid cancer,1,Number,1985,13259.087690971592,15319.783000897765,12002.131294041965
1,Deaths,1,Global,3,Both,22,All ages,480,Thyroid cancer,1,Number,1985,19755.17604844851,21962.582858231573,18431.906633013594
1,Deaths,1,Global,1,Male,22,All ages,483,Mesothelioma,1,Number,1985,10068.814923482163,11555.271643553247,8989.546058948747
1,Deaths,1,Global,2,Female,22,All ages,483,Mesothelioma,1,Number,1985,3766.768533126883,4466.999998160194,3416.4257534266007
1,Deaths,1,Global,3,Both,22,All ages,483,Mesothelioma,1,Number,1985,13835.583456609047,15363.326799119772,12484.953256367726
1,Deaths,1,Global,1,Male,22,All ages,484,Hodgkin lymphoma,1,Number,1985,17780.384854097476,20905.073310277865,12463.882667354968
1,Deaths,1,Global,2,Female,22,All ages,484,Hodgkin lymphoma,1,Number,1985,11011.473135512118,13260.586173318225,7782.532675196164
1,Deaths,1,Global,3,Both,22,All ages,484,Hodgkin lymphoma,1,Number,1985,28791.857989609598,32934.56465544204,21612.089631572733
1,Deaths,1,Global,1,Male,22,All ages,485,Non-Hodgkin lymphoma,1,Number,1985,74157.53160505794,84818.95309250441,68121.5134081791
1,Deaths,1,Global,2,Female,22,All ages,485,Non-Hodgkin lymphoma,1,Number,1985,50913.30972396923,56801.21736842933,45681.67695321598
1,Deaths,1,Global,3,Both,22,All ages,485,Non-Hodgkin lymphoma,1,Number,1985,125070.84132902692,136078.56014437487,116085.75825861997
1,Deaths,1,Global,1,Male,22,All ages,486,Multiple myeloma,1,Number,1985,20449.594386202745,22794.344005713123,18755.348314654577
1,Deaths,1,Global,2,Female,22,All ages,486,Multiple myeloma,1,Number,1985,20186.973673469438,22434.634222551646,18486.319719538325
1,Deaths,1,Global,3,Both,22,All ages,486,Multiple myeloma,1,Number,1985,40636.5680596722,44171.08133601533,37660.26288051147
1,Deaths,1,Global,1,Male,22,All ages,487,Leukemia,1,Number,1985,125508.34521737676,152589.4139665395,101499.33022481675
1,Deaths,1,Global,2,Female,22,All ages,487,Leukemia,1,Number,1985,108276.76121868432,125257.65483440856,88483.88566805523
1,Deaths,1,Global,3,Both,22,All ages,487,Leukemia,1,Number,1985,233785.1064360609,263068.22270813445,205047.16107562024
1,Deaths,1,Global,1,Male,22,All ages,489,Other malignant neoplasms,1,Number,1985,64039.01698817927,70072.48715853368,55447.0644837135
1,Deaths,1,Global,2,Female,22,All ages,489,Other malignant neoplasms,1,Number,1985,66895.27667798965,77295.51111292328,54867.45874619351
1,Deaths,1,Global,3,Both,22,All ages,489,Other malignant neoplasms,1,Number,1985,130934.29366616895,143621.19886548902,116062.52712590009
1,Deaths,1,Global,1,Male,22,All ages,490,Other neoplasms,1,Number,1985,8800.359727010222,13140.003722361549,7131.4994027102075
1,Deaths,1,Global,2,Female,22,All ages,490,Other neoplasms,1,Number,1985,7482.128869874601,9592.940663561914,6089.320149977188
1,Deaths,1,Global,3,Both,22,All ages,490,Other neoplasms,1,Number,1985,16282.488596884827,22070.561538873626,13440.670617542048
1,Deaths,1,Global,1,Male,22,All ages,411,Esophageal cancer,1,Number,1986,220078.47946415248,251928.1686190963,193735.05844176625
1,Deaths,1,Global,2,Female,22,All ages,411,Esophageal cancer,1,Number,1986,102869.16403498493,118733.76297028975,74491.5391248915
1,Deaths,1,Global,3,Both,22,All ages,411,Esophageal cancer,1,Number,1986,322947.64349913766,360005.1898849441,286190.7935784243
1,Deaths,1,Global,1,Male,22,All ages,414,Stomach cancer,1,Number,1986,509085.6898710659,578957.5836985961,434143.8898839113
1,Deaths,1,Global,2,Female,22,All ages,414,Stomach cancer,1,Number,1986,314292.0025171976,345580.17965156765,285973.88082733395
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,1,Number,1986,823377.6923882632,893895.8923624001,751347.3001633524
1,Deaths,1,Global,1,Male,22,All ages,417,Liver cancer,1,Number,1986,145754.6793937434,166439.1833592682,126523.23062412988
1,Deaths,1,Global,2,Female,22,All ages,417,Liver cancer,1,Number,1986,69361.86608211035,81581.56736839376,60655.910927690704
1,Deaths,1,Global,3,Both,22,All ages,417,Liver cancer,1,Number,1986,215116.54547585358,245714.9925769952,191716.16134380604
1,Deaths,1,Global,1,Male,22,All ages,423,Larynx cancer,1,Number,1986,68730.49471032256,74040.85247098736,64222.29517049629
1,Deaths,1,Global,2,Female,22,All ages,423,Larynx cancer,1,Number,1986,9739.222568304356,10969.128478426266,7442.274754842298
1,Deaths,1,Global,3,Both,22,All ages,423,Larynx cancer,1,Number,1986,78469.71727862686,83859.71365576019,73334.8883240696
1,Deaths,1,Global,1,Male,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1986,717066.0483304752,774592.4995505342,675108.6998686298
1,Deaths,1,Global,2,Female,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1986,241359.02052105468,262673.2024019668,224182.9524468147
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1986,958425.0688515304,1017087.9091793618,909745.7668815563
1,Deaths,1,Global,1,Male,22,All ages,1008,Eye cancer,1,Number,1982,3469.700964041208,4213.160845202014,2377.3120960640017
1,Deaths,1,Global,2,Female,22,All ages,1008,Eye cancer,1,Number,1982,3381.548408037221,4059.789899788618,2423.0237241333725
1,Deaths,1,Global,3,Both,22,All ages,1008,Eye cancer,1,Number,1982,6851.249372078435,8042.163668801804,5240.289473782709
1,Deaths,1,Global,1,Male,22,All ages,1011,Soft tissue and other extraosseous sarcomas,1,Number,1982,14639.326835423928,19462.95622937769,11198.912234049487
1,Deaths,1,Global,2,Female,22,All ages,1011,Soft tissue and other extraosseous sarcomas,1,Number,1982,13347.437323027389,15952.26116641713,10237.146699989788
1,Deaths,1,Global,3,Both,22,All ages,1011,Soft tissue and other extraosseous sarcomas,1,Number,1982,27986.76415845135,33340.24198510344,23267.422256313166
1,Deaths,1,Global,1,Male,22,All ages,1012,Malignant neoplasm of bone and articular cartilage,1,Number,1982,18360.001734414403,21301.152966729293,15060.469849872263
1,Deaths,1,Global,2,Female,22,All ages,1012,Malignant neoplasm of bone and articular cartilage,1,Number,1982,14057.865884822078,18010.376840360932,12005.905017256371
1,Deaths,1,Global,3,Both,22,All ages,1012,Malignant neoplasm of bone and articular cartilage,1,Number,1982,32417.867619236502,37542.66301025209,29190.580590739653
1,Deaths,1,Global,1,Male,22,All ages,1013,Neuroblastoma and other peripheral nervous cell tumors,1,Number,1982,1183.422290070336,1346.6714939473798,1040.371316128186
1,Deaths,1,Global,2,Female,22,All ages,1013,Neuroblastoma and other peripheral nervous cell tumors,1,Number,1982,1033.7393188637598,1380.6994569185617,775.3028325062118
1,Deaths,1,Global,3,Both,22,All ages,1013,Neuroblastoma and other peripheral nervous cell tumors,1,Number,1982,2217.161608934096,2672.677343733139,1901.4156143592752
1,Deaths,1,Global,1,Male,22,All ages,1029,Total cancers,1,Number,1982,2754023.9188319333,2971774.2034907206,2551701.217764211
1,Deaths,1,Global,2,Female,22,All ages,1029,Total cancers,1,Number,1982,2162709.6945511815,2304440.8279661615,2029763.482696325
1,Deaths,1,Global,3,Both,22,All ages,1029,Total cancers,1,Number,1982,4916733.613383117,5178515.8835629085,4669526.629432867
1,Deaths,1,Global,1,Male,22,All ages,1059,Total Cancers excluding Non-melanoma skin cancer,1,Number,1982,2743988.3049526964,2962438.6137023075,2542246.439670688
1,Deaths,1,Global,2,Female,22,All ages,1059,Total Cancers excluding Non-melanoma skin cancer,1,Number,1982,2154324.364241558,2295835.3125482737,2022227.9047649878
1,Deaths,1,Global,3,Both,22,All ages,1059,Total Cancers excluding Non-melanoma skin cancer,1,Number,1982,4898312.669194256,5159217.58925003,4651725.235456988
1,Deaths,1,Global,1,Male,22,All ages,1008,Eye cancer,1,Number,1983,3519.84476526662,4264.875955701675,2427.2894390661854
1,Deaths,1,Global,2,Female,22,All ages,1008,Eye cancer,1,Number,1983,3430.8227786064012,4090.574586275503,2464.752798137
1,Deaths,1,Global,3,Both,22,All ages,1008,Eye cancer,1,Number,1983,6950.667543873019,8113.696377137814,5319.7794200686885
1,Deaths,1,Global,1,Male,22,All ages,1011,Soft tissue and other extraosseous sarcomas,1,Number,1983,14787.360618427509,19845.12224011871,11266.805435772361
1,Deaths,1,Global,2,Female,22,All ages,1011,Soft tissue and other extraosseous sarcomas,1,Number,1983,13608.245059015922,16256.050787714246,10588.484207684485
1,Deaths,1,Global,3,Both,22,All ages,1011,Soft tissue and other extraosseous sarcomas,1,Number,1983,28395.60567744343,33949.89235173684,23774.23484642363
1,Deaths,1,Global,1,Male,22,All ages,1012,Malignant neoplasm of bone and articular cartilage,1,Number,1983,18548.965100971935,21645.22834091709,15386.275468569955
1,Deaths,1,Global,2,Female,22,All ages,1012,Malignant neoplasm of bone and articular cartilage,1,Number,1983,14174.217547724986,18627.96172177172,12056.057661846444
1,Deaths,1,Global,3,Both,22,All ages,1012,Malignant neoplasm of bone and articular cartilage,1,Number,1983,32723.182648696926,37997.21052279347,29668.784412882458
1,Deaths,1,Global,1,Male,22,All ages,1013,Neuroblastoma and other peripheral nervous cell tumors,1,Number,1983,1215.142849669875,1382.9074090597337,1072.4685218981283
1,Deaths,1,Global,2,Female,22,All ages,1013,Neuroblastoma and other peripheral nervous cell tumors,1,Number,1983,1049.7393823297266,1380.3978869871166,786.2573139955407
1,Deaths,1,Global,3,Both,22,All ages,1013,Neuroblastoma and other peripheral nervous cell tumors,1,Number,1983,2264.8822319996034,2717.2995291927655,1938.8659852811559
1,Deaths,1,Global,1,Male,22,All ages,1029,Total cancers,1,Number,1983,2813125.4773283177,3020034.735308643,2623892.424096226
1,Deaths,1,Global,2,Female,22,All ages,1029,Total cancers,1,Number,1983,2203417.5301812035,2356139.4644976407,2064036.933259075
1,Deaths,1,Global,3,Both,22,All ages,1029,Total cancers,1,Number,1983,5016543.007509513,5278377.716192401,4745624.103622233
1,Deaths,1,Global,1,Male,22,All ages,1059,Total Cancers excluding Non-melanoma skin cancer,1,Number,1983,2802701.746360541,3008853.671740988,2613842.394267894
1,Deaths,1,Global,2,Female,22,All ages,1059,Total Cancers excluding Non-melanoma skin cancer,1,Number,1983,2194834.8856355506,2347095.6318494054,2055979.163013318
1,Deaths,1,Global,3,Both,22,All ages,1059,Total Cancers excluding Non-melanoma skin cancer,1,Number,1983,4997536.631996093,5258474.585256735,4727517.710172141
1,Deaths,1,Global,1,Male,22,All ages,429,Breast cancer,1,Number,1986,4367.387607410253,5273.602960320632,3674.239676616845
1,Deaths,1,Global,2,Female,22,All ages,429,Breast cancer,1,Number,1986,320092.99816447933,335090.58808653586,304147.8997436743
1,Deaths,1,Global,3,Both,22,All ages,429,Breast cancer,1,Number,1986,324460.38577188965,339391.00547737675,308730.785038045
1,Deaths,1,Global,2,Female,22,All ages,432,Cervical cancer,1,Number,1986,204861.1590616273,224983.21749404134,190008.47685401322
1,Deaths,1,Global,3,Both,22,All ages,432,Cervical cancer,1,Number,1986,204861.1590616273,224983.21749404134,190008.47685401322
1,Deaths,1,Global,2,Female,22,All ages,435,Uterine cancer,1,Number,1986,52374.697199594935,56325.43713363399,46949.24546065052
1,Deaths,1,Global,3,Both,22,All ages,435,Uterine cancer,1,Number,1986,52374.697199594935,56325.43713363399,46949.24546065052
1,Deaths,1,Global,1,Male,22,All ages,438,Prostate cancer,1,Number,1986,183939.16403767891,194671.43146143315,168069.55482213866
1,Deaths,1,Global,3,Both,22,All ages,438,Prostate cancer,1,Number,1986,183939.16403767891,194671.43146143315,168069.55482213866
1,Deaths,1,Global,1,Male,22,All ages,441,Colon and rectum cancer,1,Number,1986,257314.07072733398,274187.8899759602,239803.0603364916
1,Deaths,1,Global,2,Female,22,All ages,441,Colon and rectum cancer,1,Number,1986,263177.48638373497,281235.73644896544,240693.52541815297
1,Deaths,1,Global,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,1986,520491.55711106875,546866.9338954899,488550.3215450872
1,Deaths,1,Global,1,Male,22,All ages,444,Lip and oral cavity cancer,1,Number,1986,59978.18772843492,64463.79106012193,55532.883618313565
1,Deaths,1,Global,2,Female,22,All ages,444,Lip and oral cavity cancer,1,Number,1986,27205.945057233297,29435.33311376546,25130.934803053104
1,Deaths,1,Global,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,1986,87184.1327856683,92480.33358059033,81970.86037129739
1,Deaths,1,Global,1,Male,22,All ages,447,Nasopharynx cancer,1,Number,1986,38713.895982669295,44983.10344764251,33109.88412750463
1,Deaths,1,Global,2,Female,22,All ages,447,Nasopharynx cancer,1,Number,1986,19749.57378881683,22652.71203588644,16806.459577805905
1,Deaths,1,Global,3,Both,22,All ages,447,Nasopharynx cancer,1,Number,1986,58463.46977148612,65253.82897323811,52194.109005990555
1,Deaths,1,Global,1,Male,22,All ages,450,Other pharynx cancer,1,Number,1986,31538.55989554914,35304.73613465387,28458.625140494485
1,Deaths,1,Global,2,Female,22,All ages,450,Other pharynx cancer,1,Number,1986,7576.344352731263,9067.826253211648,6346.322699292941
1,Deaths,1,Global,3,Both,22,All ages,450,Other pharynx cancer,1,Number,1986,39114.904248280414,43006.65970806974,35815.40145880933
1,Deaths,1,Global,1,Male,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,1986,32962.560508218194,37973.36353445744,27751.84379142793
1,Deaths,1,Global,2,Female,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,1986,58530.62144696373,66992.55880051869,51814.401658032184
1,Deaths,1,Global,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,1986,91493.18195518185,100759.13182329998,82114.30001253156
1,Deaths,1,Global,1,Male,22,All ages,456,Pancreatic cancer,1,Number,1986,98736.17792349322,104950.44328845912,92272.8831814116
1,Deaths,1,Global,2,Female,22,All ages,456,Pancreatic cancer,1,Number,1986,90940.5315479084,97100.68988716345,85074.53638183148
1,Deaths,1,Global,3,Both,22,All ages,456,Pancreatic cancer,1,Number,1986,189676.70947140158,199890.97904497522,179839.16867353936
1,Deaths,1,Global,1,Male,22,All ages,459,Malignant skin melanoma,1,Number,1986,15516.11697507668,16608.009948283514,14063.448731632932
1,Deaths,1,Global,2,Female,22,All ages,459,Malignant skin melanoma,1,Number,1986,13825.221475612228,15171.320806899705,12538.435960901254
1,Deaths,1,Global,3,Both,22,All ages,459,Malignant skin melanoma,1,Number,1986,29341.338450688912,30822.00711877188,26972.004512099076
1,Deaths,1,Global,1,Male,22,All ages,462,Non-melanoma skin cancer,1,Number,1986,11540.60006936772,12843.176219083869,10054.588420057009
1,Deaths,1,Global,2,Female,22,All ages,462,Non-melanoma skin cancer,1,Number,1986,9283.547520060974,10211.386187535605,8421.531286982072
1,Deaths,1,Global,3,Both,22,All ages,462,Non-melanoma skin cancer,1,Number,1986,20824.147589428674,22586.191110879943,18851.99656172138
1,Deaths,1,Global,2,Female,22,All ages,465,Ovarian cancer,1,Number,1986,91504.20852014446,99669.40738298543,84172.39215008549
1,Deaths,1,Global,3,Both,22,All ages,465,Ovarian cancer,1,Number,1986,91504.20852014446,99669.40738298543,84172.39215008549
1,Deaths,1,Global,1,Male,22,All ages,468,Testicular cancer,1,Number,1986,7314.557453986764,7825.6449435967725,6824.902143473814
1,Deaths,1,Global,3,Both,22,All ages,468,Testicular cancer,1,Number,1986,7314.557453986764,7825.6449435967725,6824.902143473814
1,Deaths,1,Global,1,Male,22,All ages,471,Kidney cancer,1,Number,1986,42145.1725291931,43797.813728669644,40783.81722901669
1,Deaths,1,Global,2,Female,22,All ages,471,Kidney cancer,1,Number,1986,27093.465037803344,28661.93367286352,25336.988759351734
1,Deaths,1,Global,3,Both,22,All ages,471,Kidney cancer,1,Number,1986,69238.63756699648,71394.67820463149,66898.0904811755
1,Deaths,1,Global,1,Male,22,All ages,474,Bladder cancer,1,Number,1986,80880.75757510014,87612.19110321236,72000.83411400844
1,Deaths,1,Global,2,Female,22,All ages,474,Bladder cancer,1,Number,1986,30835.008524980414,32988.41293086851,28161.40959958962
1,Deaths,1,Global,3,Both,22,All ages,474,Bladder cancer,1,Number,1986,111715.76610008051,118394.51890207399,103062.04873798796
1,Deaths,1,Global,1,Male,22,All ages,477,Brain and central nervous system cancer,1,Number,1986,66797.59346128073,82347.49383068526,50468.85488756614
1,Deaths,1,Global,2,Female,22,All ages,477,Brain and central nervous system cancer,1,Number,1986,54568.252476251466,66142.5587638375,46278.83463441914
1,Deaths,1,Global,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,1986,121365.84593753218,139625.36045300934,101757.56309656434
1,Deaths,1,Global,1,Male,22,All ages,480,Thyroid cancer,1,Number,1986,6584.627676586003,7389.347176851661,6185.415851409314
1,Deaths,1,Global,2,Female,22,All ages,480,Thyroid cancer,1,Number,1986,13424.994954520958,15310.457397104632,12177.33304201869
1,Deaths,1,Global,3,Both,22,All ages,480,Thyroid cancer,1,Number,1986,20009.622631106962,22116.90719330725,18731.39221168122
1,Deaths,1,Global,1,Male,22,All ages,483,Mesothelioma,1,Number,1986,10210.869878826212,11594.689525172906,9216.052211781183
1,Deaths,1,Global,2,Female,22,All ages,483,Mesothelioma,1,Number,1986,3811.3487201414036,4484.760005551574,3468.493404388333
1,Deaths,1,Global,3,Both,22,All ages,483,Mesothelioma,1,Number,1986,14022.21859896761,15470.452457872672,12729.733395582445
1,Deaths,1,Global,1,Male,22,All ages,484,Hodgkin lymphoma,1,Number,1986,17688.806757195693,20982.45866728231,12275.23521256813
1,Deaths,1,Global,2,Female,22,All ages,484,Hodgkin lymphoma,1,Number,1986,10974.329630979091,13082.66208225026,7722.573581902288
1,Deaths,1,Global,3,Both,22,All ages,484,Hodgkin lymphoma,1,Number,1986,28663.136388174804,32690.80009168503,21343.64447506614
